0,0
23,259.763
46,995.351
69,2052.44
92,3321.05
115,4738.79
138,6211.04
161,7765.84
184,9308.49
207,10863.4
230,12431
253,13947.5
276,15477.8
299,16969.2
322,18493.6
345,19978.4
368,21438.6
391,22940.4
414,24307.4
437,25742.5
460,27264.9
483,28682.1
506,29976.8
529,31451.4
552,32846.4
575,34548.1
598,35690.8
621,37023.1
644,38663.2
667,40112.5
690,41226.5
713,42733.9
736,44144.9
759,45718.5
782,46991.9
805,48370.6
828,49806
851,51188.3
874,52628.8
897,54185.8
920,55807.9
943,56756.6
966,58555.2
989,60161.1
1012,61339.8
1035,62505
1058,64124.2
1081,65645.2
1104,67578.6
1127,68284
1150,70232.6
1173,71804
1196,74021.6
1219,73976.1
1242,76445.8
1265,77057.7
1288,78870.4
1311,80921
1334,82210.9
1357,83167.7
1380,85452.7
1403,86997.2
1426,88507.6
1449,89801.7
1472,90700.9
1495,92237
1518,95249.6
1541,95812.8
1564,97461.5
1587,98443
1610,101216
1633,101784
1656,103758
1679,105466
1702,107822
1725,107169
1748,109967
1771,112967
1794,112968
1817,114779
1840,117781
1863,117768
1886,119350
1909,122318
1932,123399
1955,125207
1978,127642
2001,128166
2024,129099
2047,131406
2070,132108
2093,135559
2116,137740
2139,137751
2162,140233
2185,141264
2208,143202
2231,146704
2254,148400
2277,146110
2300,149524
2323,152432
2346,156198
2369,155891
2392,159072
2415,159808
2438,161527
2461,165577
2484,165554
2507,167739
2530,170177
2553,172070
2576,174540
2599,175208
2622,177944
2645,177310
2668,181422
2691,183869
2714,184710
2737,186802
2760,189244
2783,191505
2806,192939
2829,193288
2852,195770
2875,197781
2898,204090
2921,203553
2944,208439
2967,206844
2990,206650
3013,209519
3036,214031
3059,215627
3082,219299
3105,220005
3128,221238
3151,225147
3174,227724
3197,229885
3220,229403
3243,235921
3266,231690
3289,243280
3312,242123
3335,239147
3358,246418
3381,246111
3404,247975
3427,252808
3450,255337
3473,252530
3496,254153
3519,268296
3542,265692
3565,266787
3588,267870
3611,270802
3634,276273
3657,281554
3680,281731
3703,282406
3726,284107
3749,285928
3772,293344
3795,287597
3818,295439
3841,294291
3864,301295
3887,307892
3910,302125
3933,299084
3956,307050
3979,313585
4002,313363
4025,316545
4048,315110
4071,323927
4094,322784
4117,336237
4140,332610
4163,337806
4186,329540
4209,347053
4232,349761
4255,343923
4278,354280
4301,346529
4324,346807
4347,356048
4370,355375
4393,365548
4416,363752
4439,371469
4462,375204
4485,381197
4508,374383
4531,386466
4554,386292
4577,385589
4600,401876
4623,391323
4646,394944
4669,396549
4692,403445
4715,398642
4738,417465
4761,413759
4784,416676
4807,430221
4830,420155
4853,432347
4876,438643
4899,430212
4922,443246
4945,435527
4968,443395
4991,442733
5014,449533
5037,446496
5060,453258
5083,448470
5106,471227
5129,459609
5152,473038
5175,476538
5198,478747
5221,475190
5244,486818
5267,481484
5290,495646
5313,495453
5336,506222
5359,503973
5382,503623
5405,520322
5428,525033
5451,517601
5474,517506
5497,527465
5520,528563
5543,518245
5566,548187
5589,527945
5612,547395
5635,538846
5658,545741
5681,558380
5704,550285
5727,563394
5750,582351
5773,570745
5796,588255
5819,590727
5842,578402
5865,598724
5888,623848
5911,602240
5934,604192
5957,625300
5980,606015
6003,628916
6026,611068
6049,617115
6072,622544
6095,635176
6118,643121
6141,629217
6164,634628
6187,661376
6210,686216
6233,657430
6256,661665
6279,667332
6302,670960
6325,686871
6348,680195
6371,682095
6394,714513
6417,680059
6440,715561
6463,721571
6486,712261
6509,721855
6532,702329
6555,729159
6578,710247
6601,742877
6624,727113
6647,744651
6670,761075
6693,738662
6716,757652
6739,743956
6762,784840
6785,791005
6808,782264
6831,758133
6854,808587
6877,775890
6900,788069
6923,811274
6946,800620
6969,813635
6992,823421
7015,825048
7038,835939
7061,805125
7084,837506
7107,840034
7130,867472
7153,826309
7176,856646
7199,877082
7222,832372
7245,893984
7268,892238
7291,881654
7314,901044
7337,901210
7360,891485
7383,922386
7406,956396
7429,894948
7452,926277
7475,934223
7498,904157
7521,942831
7544,947327
7567,918922
7590,963373
7613,961331
7636,972757
7659,916196
7682,958446
7705,982404
7728,986551
7751,983451
7774,940674
7797,970911
7820,961311
7843,1.02528e+06
7866,1.02645e+06
7889,996708
7912,1.01552e+06
7935,1.00703e+06
7958,1.02842e+06
7981,1.0347e+06
8004,1.02113e+06
8027,1.02675e+06
8050,1.03234e+06
8073,1.08506e+06
8096,1.08921e+06
8119,1.06259e+06
8142,1.09785e+06
8165,1.04448e+06
8188,1.12896e+06
8211,1.02277e+06
8234,1.07411e+06
8257,1.08134e+06
8280,1.03059e+06
8303,1.07233e+06
8326,1.06737e+06
8349,1.1533e+06
8372,1.07043e+06
8395,1.09944e+06
8418,1.11349e+06
8441,1.12443e+06
8464,1.12596e+06
8487,1.07579e+06
8510,1.09808e+06
8533,1.13891e+06
8556,1.07656e+06
8579,1.17011e+06
8602,1.07083e+06
8625,1.12231e+06
8648,1.14048e+06
8671,1.16301e+06
8694,1.17595e+06
8717,1.13462e+06
8740,1.1606e+06
8763,1.18205e+06
8786,1.15121e+06
8809,1.14606e+06
8832,1.13111e+06
8855,1.21016e+06
8878,1.14599e+06
8901,1.12967e+06
8924,1.19861e+06
8947,1.16619e+06
8970,1.12603e+06
8993,1.14489e+06
9016,1.1791e+06
9039,1.19122e+06
9062,1.14411e+06
9085,1.10113e+06
9108,1.20944e+06
9131,1.09991e+06
9154,1.10406e+06
9177,1.17062e+06
9200,1.14306e+06
9223,1.12596e+06
9246,1.14839e+06
9269,1.08749e+06
9292,1.13606e+06
9315,1.0602e+06
9338,1.1466e+06
9361,1.11407e+06
9384,1.1347e+06
9407,1.1327e+06
9430,1.0933e+06
9453,1.08231e+06
9476,1.14341e+06
9499,1.11078e+06
9522,1.11411e+06
9545,1.12442e+06
9568,1.09957e+06
9591,1.05764e+06
9614,1.09308e+06
9637,1.08808e+06
9660,1.0978e+06
9683,1.07922e+06
9706,1.06498e+06
9729,1.05388e+06
9752,1.05182e+06
9775,1.03378e+06
9798,1.08638e+06
9821,1.08096e+06
9844,1.05492e+06
9867,1.01681e+06
9890,1.06185e+06
9913,1.04186e+06
9936,1.03863e+06
9959,1.05044e+06
9982,1.04164e+06
10005,1.00318e+06
10028,1.01696e+06
10051,1.06705e+06
10074,1.04847e+06
10097,1.0218e+06
10120,990102
10143,1.03044e+06
10166,1.02797e+06
10189,992574
10212,1.05969e+06
10235,993682
10258,1.0204e+06
10281,1.01293e+06
10304,966445
10327,991451
10350,993608
10373,1.01189e+06
10396,978919
10419,926355
10442,990476
10465,1.00659e+06
10488,999282
10511,989184
10534,988500
10557,948884
10580,952329
10603,954640
10626,950090
10649,945824
10672,958815
10695,926246
10718,939956
10741,916687
10764,942619
10787,887805
10810,922440
10833,882258
10856,950702
10879,919503
10902,929250
10925,917814
10948,859700
10971,853370
10994,895374
11017,904798
11040,858952
11063,796972
11086,782279
11109,851101
11132,843986
11155,839489
11178,895385
11201,861943
11224,881963
11247,841781
11270,812598
11293,811510
11316,811751
11339,817059
11362,850894
11385,826862
11408,840477
11431,785459
11454,823463
11477,822216
11500,775630
11523,786138
11546,799473
11569,798799
11592,791165
11615,812456
11638,789235
11661,767708
11684,757340
11707,794621
11730,741224
11753,820697
11776,784952
11799,733029
11822,741211
11845,788698
11868,732011
11891,737517
11914,766430
11937,761880
11960,706273
11983,711117
12006,735661
12029,731755
12052,722418
12075,759866
12098,701966
12121,709540
12144,725266
12167,727634
12190,719369
12213,692798
12236,689541
12259,672019
12282,667051
12305,678253
12328,639849
12351,652340
12374,713419
12397,666845
12420,663781
12443,700100
12466,608355
12489,662307
12512,656475
12535,627235
12558,632667
12581,620959
12604,639363
12627,609684
12650,634193
12673,626468
12696,649375
12719,593699
12742,614626
12765,617866
12788,591718
12811,611925
12834,616596
12857,620298
12880,582217
12903,584002
12926,599379
12949,599679
12972,605177
12995,596610
13018,594193
13041,608266
13064,589043
13087,589734
13110,566728
13133,550243
13156,576610
13179,580863
13202,579677
13225,533637
13248,584309
13271,533150
13294,562022
13317,542609
13340,533922
13363,537824
13386,578712
13409,541074
13432,549164
13455,541674
13478,532199
13501,521082
13524,543290
13547,533338
13570,540081
13593,509097
13616,527446
13639,514904
13662,521696
13685,506878
13708,494162
13731,499543
13754,492255
13777,481921
13800,488963
13823,485177
13846,483732
13869,484421
13892,455891
13915,443179
13938,486368
13961,474429
13984,473239
14007,470550
14030,477283
14053,469011
14076,473457
14099,471959
14122,443713
14145,460543
14168,444443
14191,449253
14214,416249
14237,449332
14260,453264
14283,430180
14306,419162
14329,439786
14352,426632
14375,424877
14398,422659
14421,425396
14444,435724
14467,409820
14490,426812
14513,401903
14536,411910
14559,407315
14582,383604
14605,399468
14628,401373
14651,386175
14674,419703
14697,399875
14720,376463
14743,374585
14766,373863
14789,390935
14812,387215
14835,380887
14858,381613
14881,374733
14904,371283
14927,370327
14950,373820
14973,374659
14996,346880
15019,390753
15042,347453
15065,348402
15088,357071
15111,371405
15134,336647
15157,353442
15180,334232
15203,379094
15226,332434
15249,340245
15272,346761
15295,334210
15318,354516
15341,340172
15364,329649
15387,314089
15410,314473
15433,305582
15456,320424
15479,322431
15502,301128
15525,309598
15548,312803
15571,312709
15594,299788
15617,323363
15640,314407
15663,321414
15686,305293
15709,299680
15732,298734
15755,308307
15778,300258
15801,302956
15824,289049
15847,281500
15870,273988
15893,282585
15916,288050
15939,284616
15962,278217
15985,295555
16008,280087
16031,277640
16054,296609
16077,275761
16100,273562
16123,264872
16146,287102
16169,255174
16192,259189
16215,257030
16238,268376
16261,252386
16284,253641
16307,269669
16330,252020
16353,254271
16376,272392
16399,257414
16422,272229
16445,248847
16468,250895
16491,246153
16514,251048
16537,241513
16560,246779
16583,237526
16606,241670
16629,232197
16652,237346
16675,232142
16698,236244
16721,231493
16744,236998
16767,223032
16790,231044
16813,243799
16836,236864
16859,235024
16882,221847
16905,226073
16928,234269
16951,222885
16974,218024
16997,217838
17020,215754
17043,211326
17066,216995
17089,208812
17112,222606
17135,206063
17158,211566
17181,206896
17204,207879
17227,202263
17250,195693
17273,203515
17296,193808
17319,199011
17342,210670
17365,198120
17388,193884
17411,199957
17434,192648
17457,180472
17480,177501
17503,194920
17526,191336
17549,187472
17572,187907
17595,194133
17618,184785
17641,185513
17664,173114
17687,180660
17710,183088
17733,179529
17756,180950
17779,178885
17802,169032
17825,166807
17848,165616
17871,173891
17894,164170
17917,172787
17940,170143
17963,166459
17986,173006
18009,170013
18032,165268
18055,156440
18078,162042
18101,165581
18124,163611
18147,156463
18170,155195
18193,160216
18216,152597
18239,149849
18262,160896
18285,155119
18308,154031
18331,145494
18354,155312
18377,143710
18400,149198
18423,144561
18446,151981
18469,152480
18492,150851
18515,142018
18538,138552
18561,137361
18584,139859
18607,145285
18630,142449
18653,147859
18676,137137
18699,138051
18722,133147
18745,135885
18768,134855
18791,135709
18814,129431
18837,132044
18860,132696
18883,133144
18906,130448
18929,128034
18952,129886
18975,122537
18998,127752
19021,128491
19044,126981
19067,123586
19090,120129
19113,122256
19136,117855
19159,127989
19182,122961
19205,112279
19228,116975
19251,123298
19274,118967
19297,117146
19320,111582
19343,112382
19366,116664
19389,115939
19412,109141
19435,115224
19458,118457
19481,105404
19504,103248
19527,113526
19550,114573
19573,109155
19596,104647
19619,107380
19642,100537
19665,105683
19688,102263
19711,108665
19734,105571
19757,107737
19780,101845
19803,100068
19826,98757.2
19849,99437.3
19872,94069.1
19895,100802
19918,98861.1
19941,91523.5
19964,99854.2
19987,94678.9
20010,95595.9
20033,91567.5
20056,88847.6
20079,95145.5
20102,90963.2
20125,95393.3
20148,89083.1
20171,96561.4
20194,91713.8
20217,85964.4
20240,89673.6
20263,87054.4
20286,94848.3
20309,87963.1
20332,88953.2
20355,85066.2
20378,87972.4
20401,85786.9
20424,87787.8
20447,82619.4
20470,85475.1
20493,85481.9
20516,79871
20539,75307.2
20562,81141.2
20585,84910.3
20608,81796.8
20631,85205.2
20654,79968.2
20677,76782.2
20700,82627.8
20723,78171.6
20746,75859.4
20769,76760.2
20792,79318.1
20815,75662
20838,70833.2
20861,76361.1
20884,75107.5
20907,76023.8
20930,71626.3
20953,75095.3
20976,74400.7
20999,72685.7
21022,68342.6
21045,70559
21068,73387.8
21091,67370.3
21114,71418.5
21137,69629.8
21160,65622.1
21183,68679.2
21206,64471.4
21229,63173
21252,69376.9
21275,66321.1
21298,63846.7
21321,63329.6
21344,63877.9
21367,65237.4
21390,63471
21413,66604.7
21436,61608.5
21459,61565.1
21482,58202.2
21505,61382.1
21528,62862.7
21551,60690
21574,59950.7
21597,61634.6
21620,61821.1
21643,57011.5
21666,59569.2
21689,59647.3
21712,59371
21735,60867.1
21758,59508.3
21781,53529.7
21804,59877.8
21827,56660
21850,56745.8
21873,56615.2
21896,52430.3
21919,56575.2
21942,52915
21965,51993
21988,56975.5
22011,51204.9
22034,54000.9
22057,54403.5
22080,50935.1
22103,52520
22126,56038.3
22149,50484.7
22172,49856.8
22195,51452.9
22218,48560.1
22241,51332.8
22264,51859.6
22287,48717.5
22310,46641.1
22333,48656.7
22356,45691.1
22379,50902.7
22402,46959.7
22425,47724.1
22448,47353.3
22471,45830.7
22494,45570.7
22517,43923.4
22540,45901.2
22563,44978.8
22586,45038.6
22609,47054.3
22632,45764.5
22655,45796.8
22678,45352.1
22701,46808.2
22724,44551
22747,42472.4
22770,42472
22793,45419.7
22816,42107
22839,44034.4
22862,42443.8
22885,42350
22908,40334.1
22931,41164.1
22954,41194.6
22977,41924.5
